particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.751728177,-0.16575253,13.979311,0.139569998,1
4503599660924928,-321,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,1.70493448,-1.22718847,5.9124856,0.49368,-1
4503599677702144,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.766485631,-0.281127483,0.399018914,0.139569998,1
4503599694479360,321,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.816270888,-0.320241123,1.07436705,0.49368,1
4503599711256576,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.106852226,0.322538495,0.0712540522,0.139569998,1
4503599728033792,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.200102061,-1.26346552,1.31847274,0.139569998,-1
4503599744811008,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.384483725,0.0400775969,-0.56350553,0.139569998,1
4503599761588224,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.192892075,-0.206311032,0.00317807961,0.139569998,1
4503599778365440,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.242127061,0.547073305,-14.4488754,0.139569998,1
4503599795142656,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.0508128144,0.24514398,-9.78499317,0.139569998,-1
4503599828697088,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-1.75514126,-0.382688731,42.7541084,0.139569998,1
4503599845474304,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.471644819,-0.444181293,16.3926334,0.139569998,-1
4503599862251520,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,1.82122946,-0.166147381,31.7735291,0.139569998,-1
4503599879028736,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.395634294,0.192465544,2.03972721,0.139569998,1
4503599895805952,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,1.07608926,0.442727596,2.53172827,0.139569998,-1
4503599912583168,2112,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,1.9274627,0.834205985,1.13618147,0.93957001,0
4503599929360384,-2112,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.0444923155,0.460218877,0.28237021,0.93957001,0
4503599996469248,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.251082122,0.180853128,-17.0761967,0.139569998,1
4503600013246464,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.0210118741,-0.290753424,-18.7455997,0.139569998,-1
4503600030023680,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.0761494562,-0.438739896,-25.1859322,0.139569998,-1
4503600046800896,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.0738811046,0.256963611,-6.16920757,0.139569998,1
4503600063578112,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.374996305,-0.23223798,-4.82584667,0.139569998,1
4503600248127488,2112,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.0743747875,0.197864085,-3.43701982,0.93957001,0
4503600264904704,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.313101172,0.366093457,-5.18338156,0.139569998,-1
4503600281681920,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.268662483,-0.531199634,-4.81679726,0.139569998,1
4503600298459136,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.184112772,0.270745844,-6.53109026,0.139569998,-1
4503600315236352,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.0698911995,-0.576507151,-1.67698574,0.139569998,-1
4503600332013568,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.42075488,-0.743218482,-0.525480807,0.139569998,-1
4503600348790784,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,3.4115839,-0.853835464,-1.93342257,0.139569998,-1
4503600365568000,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,1.68864346,0.397038847,-0.291639417,0.139569998,1
4503600382345216,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,1.14725256,-0.39447245,-0.0950635523,0.139569998,-1
4503600399122432,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.0432991385,-0.110697784,-0.196820334,0.139569998,-1
4503600415899648,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.286965489,0.550728619,1.89538813,0.139569998,-1
4503600432676864,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.383930713,0.395215511,41.4923286,0.139569998,-1
4503600449454080,2212,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.310254633,-0.254619628,83.2762451,0.938269973,1
4503600466231296,-2112,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.385585845,-0.501048088,452.914246,0.93957001,0
4503600483008512,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.129153863,-0.0408483185,166.828125,0.139569998,-1
4503600499785728,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.296032071,-0.0128808105,50.372673,0.139569998,1
4503600516562944,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.0013295518,0.115768284,2.48673844,0.139569998,-1
4503600533340160,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.132469893,-0.000442421646,2.85093117,0.139569998,1
4503600550117376,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.271009386,0.147707313,10.1503038,0.139569998,-1
4503600566894592,211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.766098857,0.619233608,11.4965706,0.139569998,1
4503600583671808,2212,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.998488665,0.0876043364,-104.222855,0.938269973,1
4503600600449024,-2112,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,0.463495404,0.0584479384,-5.94616938,0.93957001,0
4503600617226240,-211,0,-0.0120002991,-9.48547313e-05,-15.1165705,-1.45888221,-0.482607752,-0.169527173,-1.44132233,0.139569998,-1
