particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503601305092096,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.0265669432,-0.415153086,-0.355091363,0.139569998,1
4503601321869312,321,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.328305304,0.303786457,-0.711050868,0.49368,1
4503601590304768,321,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.151804224,-0.512418091,-0.231862053,0.49368,1
4503601607081984,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.522134602,0.703732193,-3.63470006,0.139569998,1
4503601640636416,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.449898094,0.247810334,0.239060238,0.139569998,-1
4503601690968064,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-0.183661625,-0.710823536,2.49511123,0.139569998,-1
4503601909071872,321,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,-1.29583561,1.4147743,-0.222234979,0.49368,1
4503601992957952,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.411319584,-0.142501444,-0.314374477,0.139569998,1
4503602009735168,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.601550162,0.363824874,-1.13558185,0.139569998,-1
4503602026512384,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.482655495,0.567487657,-1.44306135,0.139569998,-1
4503602043289600,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,1.18219328,0.380718142,-1.7572788,0.139569998,1
4503602060066816,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,1.07018924,-0.217539653,-1.45931816,0.139569998,1
4503602076844032,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,1.46105242,0.457296729,-1.05783165,0.139569998,-1
4503602110398464,2212,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.298154116,0.740905821,0.874863505,0.938269973,1
4503602143952896,-2212,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.166553199,0.623700023,0.366317928,0.938269973,-1
4503602160730112,-211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.205398604,0.389541477,0.445542961,0.139569998,-1
4503602177507328,2212,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.486125648,0.650644243,1.33251524,0.938269973,1
4503602194284544,211,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.85121119,1.01130307,1.83067012,0.139569998,1
4503602211061760,-2212,0,0.0106792189,-0.0140262125,-11.0637608,-3.88068366,0.584403813,2.22325373,3.3405931,0.938269973,-1
